DOI,std_smiles,std_relation,Standard Value,inchi_key
 10.1021/jm300967g,Cn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,=,11.8,NEXCQDVISDLHJA-UHFFFAOYSA-N
 10.1021/jm500432n,COc1cnc2ccc(=O)n(CCN3CCC(NCc4cnc(C)c(C#N)c4)C(F)C3)c2c1,=,13.6,JPVZGUIKEVQAFO-UHFFFAOYSA-N
 10.1021/jm3005543,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(C(=O)O)cc4)CC3)ccc2N1,=,0.6,NRZVUWFRIGMPJL-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.06.102,CCCCc1ccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)nc1,=,17.6,NUEAGESSSAENGD-UHFFFAOYSA-N
 10.1021/jm401838x,Nc1ccc2ccc(CCNCCc3cccc(F)c3)cc2n1,=,16.9,UAVGQDSBRIPETE-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.04.001,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)C3(c4ccccc4)CC3)CC2)nc1SC,=,2.0,UZMXCMBPCJXJOD-UHFFFAOYSA-N
 10.1021/jm301859s,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,=,21.0,UUEAFRKZMCDHFV-UHFFFAOYSA-N
 10.1021/jm3011349,COc1cccc(-c2cccc(C3(C)COCC(N)=N3)c2)c1,=,20.0,UJJUBYHHIWOWQJ-UHFFFAOYSA-N
 10.1016/j.bmc.2013.02.009,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1(O)C(=O)CO,=,11.2,ZYTXTXAMMDTYDQ-UHFFFAOYSA-N
 10.1021/jm0603163,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2c(-c3nn[nH]n3)cnc3ccccc23)cc1,=,0.1,PAHUVVNSHGPBOR-UHFFFAOYSA-N
 10.1016/j.bmcl.2010.04.022,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccsc3)n2)cc1,=,53.08,JUIXZPWSSOKEIF-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00391,CC(=O)OC1C(COS(=O)(=O)NC(=O)c2ccccc2[O-])OC(n2cnc3c(N)ncnc32)C1OC(C)=O,=,0.62,DNMXYYGTFONDQK-UHFFFAOYSA-M
 10.1016/j.bmcl.2015.09.011,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CC(O)C1,=,2.7,XHZDAKAAKUZJHY-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.10.033,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,=,57.0,AZRVSANIIWCDJQ-UHFFFAOYSA-N
 10.1021/jm901021k,N#Cc1c(-c2csc(-c3no[n+]([O-])c3C#N)c2)no[n+]1[O-],=,9.4,XXYYZCWGHJVRTJ-UHFFFAOYSA-N
 10.1021/jm300041e,CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CCN1C(=O)CN,=,1.26,BUPRVECGWBHCQV-UHFFFAOYSA-N
 10.1021/jm100524j,CNc1nc2sc3c(NCCN4CCOCC4)ncnc3c2c2c1CCC(C)(C)C2,=,13.7,CKDYACSCRUTGHR-UHFFFAOYSA-N
 10.1021/jm301661h,O=C(Nc1nc2ccccc2[nH]1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1,=,25.0,SLQTUMVIMBTKIA-UHFFFAOYSA-N
 10.1021/jm200497t,O=C(O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,=,33.8,HAVNRFQWAXTDTI-UHFFFAOYSA-N
 10.1039/C2MD20231J,Nc1ncnc2c1C(=O)N(c1ccc(-c3ccc(CO)cc3Cl)cc1)CCO2,=,16.8,JFMBLAABMHGIPC-UHFFFAOYSA-N
 10.1021/jm3009376,O=C(CCC1=CCN(Cc2ccc(F)cc2)C1=O)NO,=,7.8,OZIMHLQNMLFRMT-UHFFFAOYSA-N
 10.1016/j.bmcl.2015.09.011,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C)c(C)n4C)n2)cc1CN1CC(O)C1,=,6.2,WVDKJJLIGILVRJ-UHFFFAOYSA-N
 10.1016/j.bmc.2013.11.037,COC(=O)OC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,=,6.91,NTKLKKOXFQMCKY-UHFFFAOYSA-N
 10.1021/ml2002423,CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1,=,5.98,SFNSLLSYNZWZQG-UHFFFAOYSA-N
 10.1016/j.bmcl.2006.05.056,CC(C)c1nnc2ccc(-c3cn[nH]c3-c3cc(F)ccc3F)cn12,=,6.0,XQFBFBBFUGBKRH-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.09.065,O=C(NC(Cc1ccc(Cl)c(Br)c1)C(=O)O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nccnc12,=,0.1,WGLBHEKCPCUEDT-UHFFFAOYSA-N
 10.1021/jm901802n,Cc1cnc(NCCc2ccc3c(c2)CCC3)c(=O)n1CC(=O)NCCON=C(N)N,=,0.67,DUSCVKVQRZKLMM-UHFFFAOYSA-N
 10.1021/jm3012273,CC(C)CC(CO)Nc1nc(SCc2ccccn2)nc2nc(N)sc12,=,1.6,TXIZIPIJZWQRPG-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.10.004,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,=,22.0,NSICSOQWNRELKK-UHFFFAOYSA-N
 10.1016/j.bmcl.2010.07.009,c1ccc(Cn2nnnc2C(c2ccc(Cn3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,=,0.5,SVBRTHGICYDAAN-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.09.045,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,=,3.4,DEKOYVOWOVJMPM-UHFFFAOYSA-N
 10.1021/ml100249e,O=C(Nc1cnc(-c2ccncc2F)c(-c2ccncc2)n1)C1CC1,=,33.0,HUPNMGIBODMDOH-UHFFFAOYSA-N
 10.1039/c2md20203d,CC(C)CC1NC(=O)C(Cc2ccc(O)cc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(CCCCN)N(C)C(=O)C(CC(C)C)N(C)C1=O,=,0.09,RWNLUKVANLYQJM-UHFFFAOYSA-N
 10.1021/jm201136z,O=C(NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)c1cc2ccccc2cn1,=,3.0,IZOHFCRCMJBTBF-UHFFFAOYSA-N
 10.1021/jm301511h,C[S+]([O-])Cc1ccc(C(=O)Nc2ccc(OCCOCCO)nc2C(=O)NCC2CCC2)c2ccccc12,=,26.0,UBFBCNIBTXDRJO-UHFFFAOYSA-N
 10.1016/j.ejmech.2014.02.003,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc([S+](C)[O-])cc2)c1,=,25.7,JHIZRRMRTGHHKD-UHFFFAOYSA-N
 10.1039/C2MD20231J,CC(=O)N(C)Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1,=,19.7,HNJCHUMOQKNHGB-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.05.129,CS(=O)(=O)c1ccc(Sc2ccc(F)cc2CSC(=N)N)c(CSC(=N)N)c1,<,0.1,HEDAXPWHUOOTSL-UHFFFAOYSA-N
 10.1021/jm301721e,CCCCCCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,=,15.46,APXHGZRGDOIAAO-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.01.022,Cn1ncc(-c2ccc(F)cc2)c(-c2ccc(CC(NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c1=O,=,0.16,YZOVQSYKZPZDRM-UHFFFAOYSA-N
 10.1016/j.ejmech.2013.10.072,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(-c2ccccc2)nn1CC(=O)O,=,2.0,VRKJPABSKAXYBK-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.04.005,CC(C)CCn1nc(CC(C)(C)C)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,=,0.29,PEBFIVIHOBYECP-UHFFFAOYSA-N
 10.1021/jm3009025,CCn1cc(C2(c3cccc(-c4cncc(F)c4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,=,9.8,FLNASPMZRNYEQE-UHFFFAOYSA-N
 10.1021/jm301721e,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,=,0.19,MYSWGUAQZAJSOK-UHFFFAOYSA-N
 10.1021/jm060157n,CC(C)CC(NC(=S)Nc1ccccc1)C(=O)NC1CCOC1O,=,14.3,DFTOOBKXSNAAPW-UHFFFAOYSA-N
 10.1021/jm8005417,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOCC3)nncc2c1,=,10.5,OZELIFLDRWQKKG-UHFFFAOYSA-N
 10.1016/j.ejmech.2013.04.007,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)c3ccccc3)CC2)nc1C,=,0.3,HZWVJSZPVJHIRF-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.04.128,CN(C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1)C(CO)CCC(=O)NCCF,=,0.11,LHROVEQUEJTMFN-UHFFFAOYSA-N
 10.1021/jm400887j,CN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,=,28.0,VXBAJLGYBMTJCY-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.06.076,NS(=O)(=O)c1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,=,0.7,JEUQNCNSWGGZRH-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.112,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccccc4Oc4ccccc4)ncc3c2)ccn1,<,1.0,KQNCDYXQBNNYEB-UHFFFAOYSA-N
 10.1016/j.ejmech.2014.02.003,CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1,=,13.9,DHFJRLKZNDZRNH-UHFFFAOYSA-N
 10.1039/C2MD20231J,Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1,=,16.6,DWNNDINVVSFFKP-UHFFFAOYSA-N
 10.1016/j.bmcl.2006.05.056,CC(C)c1nnc2ccc(-c3nc[nH]c3-c3cc(F)ccc3F)cn12,=,1.0,UIQOOHLUHZGTBA-UHFFFAOYSA-N
 10.1021/jm070680h,COC(=O)NC(C(=O)NN(CCCC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)Cc1ccc(-c2nccs2)cc1)C(C)(C)C,>,20.0,RZWGKFIMNTZLEC-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.05.035,Cc1c(CN(CCc2ccc([N+](=O)[O-])cc2)C2CCN(C(=O)c3ccccn3)CC2)c(=O)n(-c2ccc(F)cc2)n1C,=,7.8,LIJGGUJVCSVBQZ-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.112,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(Oc5ccccc5)cc4)ncc3c2)ccn1,<,1.0,DXCFCPLDEWZTNB-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.11.034,O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,=,6.7,YNSKBMXZDCLQIV-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.04.004,O=C(COc1ccccc1)Nc1ccc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1,=,1.5,KOAUQKJNSJNVIB-UHFFFAOYSA-N
 10.1016/j.bmc.2012.10.049,CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,=,66.0,WAOQONBSWFLFPE-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.01.070,CC1(C)SC(C(=O)O)C(C(=O)NC(CC(N)=O)C(=O)O)S1,=,16.65,UMHWLCWDKDXWTL-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.04.005,CC(C)CCn1nc(CC2CCCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,=,0.85,AZMJERYDFSFNSJ-UHFFFAOYSA-N
 10.1016/j.ejmech.2011.08.021,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2cnccc21,=,10.0,FAZGGKLCXUKDNL-UHFFFAOYSA-N
 10.1039/C2MD20231J,Nc1ncnc2c1C(=O)N(c1ccc(-c3ccccc3)cc1)CCO2,>,10.0,BNHIULLIOZQPPH-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00919,CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)(C)C)NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,=,14.0,HIVTXBSWOJIFPY-UHFFFAOYSA-N
 10.1021/ml400217r,C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,=,1.0,GLOZUFBHEVESCL-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.112,CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(Br)c4)ncc3c2)ccn1,<,1.0,FOMWKCLBKFEMLK-UHFFFAOYSA-N
 10.1021/jm201496g,O=C(CCCCCCC(=O)Nc1ccccc1)NO,=,1.7,WAEXFXRVDQXREF-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.09.078,NC(CC(=O)N1CCCC1c1noc(C2(C(F)(F)F)CC2)n1)Cc1cc(F)c(F)cc1F,=,23.0,UYZZZJUQEBZGOB-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.05.129,N=C(N)SCc1cc(F)cc2c1sc1c(CSC(=N)N)cc(Cl)cc12,=,0.5,YKJYRKGMTKPKAH-UHFFFAOYSA-N
 10.1021/jm401507s,CCc1cnc(-c2ccc(C)cc2NC(=O)OC2CC3C(=O)NC4(C(=O)NS(=O)(=O)C5CC5)CC4C=CCCCCN(C)C(=O)C3C2)s1,=,15.0,ILIOGFZNQXRWIF-UHFFFAOYSA-N
 10.1021/jm301859s,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,=,28.0,FMFDMLOLARMKOL-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00919,CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(CC(C)C)NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,=,19.3,GZWPGOBWQGMSJI-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.04.023,CCc1ccccc1Nc1nc2cc(Oc3ccnc(C(=O)NC)c3)ccc2o1,=,10.0,ABLGFYHLIBGFKD-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.112,O=C(NCCO)c1cc(Oc2ccc3nc(Nc4ccc(Br)cc4)ncc3c2)ccn1,<,1.0,ZXNPMBHLDKWRRV-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00627,Cc1nc(-c2ncn[nH]2)ccc1-c1cnc2c(n1)N(CCC1CCOCC1)CC(=O)N2,=,8.0,RBLRRVZXUXIHNG-UHFFFAOYSA-N
 10.1016/j.bmcl.2005.09.037,NC(Cc1ccc(-c2ccc(F)cc2)cc1)C(=O)N1CCSC1,=,16.81,RGGOWGMGSPCDIV-UHFFFAOYSA-N
 10.1016/j.bmc.2012.10.049,CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncn(C)n4)cc23)CC1,=,18.0,QHNXJRSEHMJHRM-UHFFFAOYSA-N
 10.1021/jm2003359,NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)c(F)c2)C1,=,0.99,HTGFLXKWKVKCNV-UHFFFAOYSA-N
 10.1021/ml300091c,Fc1ccc(CNc2cccc3[nH]c(C(F)(F)F)nc23)cc1,=,1.5,AFCGITZRNNYNKV-UHFFFAOYSA-N
 10.1016/j.bmc.2006.10.002,COCCC(CC1(C(=O)NCCCc2ccc(Cl)cc2)CCCC1)C(=O)O,=,12.0,UOGBJRPKRSUJRU-UHFFFAOYSA-N
 10.1016/j.bmcl.2013.12.035,Cc1nc(-n2ccc(O)cc2=O)sc1C(=O)NCc1ccccc1,=,7.0,FZWTUTSNVNMLPN-UHFFFAOYSA-N
 10.1021/jm100524j,CC(C)Cc1nc2sc3c(NCCN4CCOCC4)ncnc3c2c2c1CCC(C)(C)C2,=,0.4,YJPWCVBJBWSWSU-UHFFFAOYSA-N
 10.1021/jm301661h,O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cc(F)ccc3C(F)(F)F)CC2)nn1,=,30.0,QMZSSLLJQUFMHM-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.05.129,N=C(N)SCc1ccccc1Oc1ccccc1CSC(=N)N,=,0.1,NVPQZZSXWUTRKL-UHFFFAOYSA-N
 10.1021/jm3009025,CCn1cc(C2(c3cccc(C#CC4CC4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,=,12.0,MTNHQSSEAULFMW-UHFFFAOYSA-N
 10.1021/jm901802n,Cc1cnc(NCCc2ccc(F)cc2F)c(=O)n1CC(=O)NCCON=C(N)N,=,0.5,RTFHPZIOEZHLGC-UHFFFAOYSA-N
 10.1021/jm500432n,N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,=,2.0,ZACXSFNHRGSGEK-UHFFFAOYSA-N
 10.1021/jm100677s,CSc1nn(-c2ccccc2)c2cc(NC(=O)C3CCNCC3)ccc12,=,1.65,DHDKYDLNUPJXFQ-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.10.004,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6(C)CC6)CC5C=CCCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,=,29.0,IHXGLDBKRROHDN-UHFFFAOYSA-N
 10.1016/j.bmc.2012.10.049,Cn1cc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)nn1,=,5.0,DUTDDZFCPPOWFH-UHFFFAOYSA-N
 10.1021/jm060133g,CCCC(CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,=,6.0,WRLJDWUKTUNXCU-UHFFFAOYSA-N
 10.1021/ml3001787,c1ccc(C(C(c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,=,10.2,MTYFDEYZRYWPAI-UHFFFAOYSA-N
 10.1021/jm500432n,Cc1ncc(CNC2CCN(CCn3c(=O)ccc4ncc(F)cc43)CC2)cc1C#N,=,18.0,KUAZYFBXEKPOMK-UHFFFAOYSA-N
 10.1039/C3MD00156C,CC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc(F)c2NC1=O,=,14.0,YQMPRSFJKXDUSU-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.06.102,Cc1ccc(-c2ccc(C(=O)NC3(C(=O)NC(Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)cc2)cc1,=,12.0,UVMPUBARAVZJIL-UHFFFAOYSA-N
 10.1039/C2MD20231J,Cc1ccccc1-c1ccc(N2CCOc3ncnc(N)c3C2=O)cc1,>,10.0,NXMOSEKDRUULST-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.04.023,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(C(C)C)cc4)nc3c2)ccn1,=,10.0,UOVSBWXWZCZFCZ-UHFFFAOYSA-N
 10.1016/j.bmc.2007.06.018,CC1OC(c2ccc([N+](=O)[O-])cc2)OCC1NC(=O)Cc1ccccc1,=,10.32,OPQLHGFJVUCHRY-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.09.006,Cc1nc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCN(S(C)(=O)=O)CC3)c2)n[nH]1,=,2.0,JMDSVRMAYYSENE-UHFFFAOYSA-N
 10.1021/jm100176s,O=C(NC1(C(=O)NC(CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1cc2cc(Cl)ccc2o1,=,13.7,QXHSKALBSZTNEQ-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.06.036,CC(C)(C)C(=O)NCC1CCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,=,1.4,PPIXLDHQYDDLOH-UHFFFAOYSA-N
 10.1021/jm300041e,Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCNC3(C)C)cc1,=,15.56,OTOXHKRAMBEODV-UHFFFAOYSA-N
 10.1021/jm100978n,CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CCN(C(C)=O)C3)C2)c1cccc(F)c1,<,1.0,DVTXANDPYZUJRD-UHFFFAOYSA-N
 10.1016/j.ejmech.2012.03.015,N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(-c3cccnc3)c[nH]c2c1=O,=,0.3,LQHKCPNJUGVLCH-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.04.023,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(N(C)C)cc4)nc3c2)ccn1,=,10.0,MURQPNDHLVKSNR-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.05.035,Cc1c(CN(CCc2ccc(S(N)(=O)=O)cc2)C2CCN(C(=O)c3c(F)cccc3F)CC2)c(=O)n(-c2ccc(F)cc2)n1C,<,1.0,JXJFJFTVOXIPTM-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.06.102,Cc1ccc(C=CC(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,<,1.0,SPLFUYLAINTXNK-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.04.023,O=C(NCCN1CCOCC1)c1cc(Oc2ccc3sc(Nc4ccc(Br)cc4)nc3c2)ccn1,=,10.0,UZONSGZZWFYFQC-UHFFFAOYSA-N
 10.1016/j.ejmech.2014.02.003,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,=,19.9,DBRNUXKHLDJKNE-UHFFFAOYSA-N
 10.1021/jm200497t,NC(=O)C1CCN(c2nnc(-c3ccc4c(c3)OCCCO4)s2)CC1,=,21.2,SOEKKIGHJIUXSS-UHFFFAOYSA-N
 10.1021/jm400209h,NC(=O)C(Cc1cccc(F)c1)NC(=O)C(N)Cc1ccccc1,=,1.5,AVCFCIDQOPUSIK-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00627,CCN1C(=O)CNc2ncc(-c3ccc(-c4ncn[nH]4)nc3C)nc21,=,30.4,GMYLVKUGJMYTFB-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.03.075,NC1CCCCC1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,=,9.5,JZLUCFJMWJDRIK-UHFFFAOYSA-N
 10.1021/ml100249e,O=C(Nc1cnc(-c2ccncc2)c(-c2ccccn2)n1)C1CC1,=,35.0,HDBIVURBHQQGPN-UHFFFAOYSA-N
 10.1021/jm901802n,COc1ccc(CCNc2ncc(C)n(CC(=O)NCCON=C(N)N)c2=O)cc1,=,0.28,NSWQVUKIJGGGKF-UHFFFAOYSA-N
 10.1021/jm300411k,CCOc1ccc(Nc2c(C)c(NC3CCCNC3)nc3ccnn23)cc1,=,28.3,WJOUGMPFYANZMI-UHFFFAOYSA-N
 10.1021/jm100978n,CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CCN(c1ccncn1)C3)C2)c1cccc(F)c1,=,4.0,QWFGTDDNQVGRKP-UHFFFAOYSA-N
 10.1016/j.bmcl.2010.05.102,C=CCN(C(=O)Cc1ccc(S(=O)(=O)NC)cc1)C1CCN(CC2CN(C(=O)C3CCCC3)CC2(O)c2ccccc2)CC1,=,4.73,XPFKJEFRGMJTEE-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.04.045,COc1cc2ccnc(Oc3ccc(F)cc3)c2cc1OC,=,6.0,AHHGHXFTQVZBPO-UHFFFAOYSA-N
 10.1021/ml5005156,O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CC2)CC1,=,108.0,BGBVSGSIXIIREO-UHFFFAOYSA-N
 10.1021/jm2003552,CCCCc1nc2cc(C=CC(=O)NO)ccc2n1CCN(CC)CC,=,7.04,JHDKZFFAIZKUCU-UHFFFAOYSA-N
 10.1021/jm101157q,CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,=,3.0,CLGRAWDGLMENOD-UHFFFAOYSA-N
 10.1021/jm901802n,Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCON=C(N)N,=,1.37,IDCKXHIGLKQWMM-UHFFFAOYSA-N
 10.1016/j.bmcl.2006.03.055,CC#Cc1ccc2c(c1)C(=O)N(C(C)c1ccc(Cl)cc1)C(c1ccc(Cl)cc1)C(=O)N2CCCCC(=O)O,=,19.9,POKSZIQBBZUBDJ-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.07.014,CC(C)CCn1c(=O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccn21,=,0.027000000000000003,LLRZXFYVJFNKSK-UHFFFAOYSA-N
 10.1021/jm301661h,O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cc(F)ccc3Cl)CC2)nn1,=,28.0,LMLXNRYGWLSELC-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.04.005,CC(C)=Cc1nn(CCC(C)(C)C)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,=,1.0,ODPIHZDAKWIIIO-UHFFFAOYSA-N
 10.1016/j.bmcl.2015.06.004,CC1c2nnc(-c3ccccn3)n2CCN1C(=O)c1cccc(Cl)c1Cl,=,73.4,LKRYOMVAVRZUMD-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.04.045,Fc1ccc(Oc2ncnc3[nH]ccc23)cc1,=,18.0,OSVVWQSAPRHYFQ-UHFFFAOYSA-N
 10.1021/jm301818g,NCC1CCC(C(=O)O)CC1,=,7.83,GYDJEQRTZSCIOI-UHFFFAOYSA-N
 10.1016/j.bmcl.2013.02.084,CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccccc3)ccc2NC1=O,=,2.4,VCFIMVZQVDYSSN-UHFFFAOYSA-N
