Standard Relation,Standard Type,Standard Units,Standard Value,canonical_smiles,DOI
=,Papp,ucm/s,16.0,CCC1(CNC2=C(C=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)F)F)C(=O)N1)CC, 10.1016/j.bmcl.2013.02.084
=,Papp,ucm/s,1.1,CCC1(C(=O)NC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)OC(F)F)C(=O)N1)C, 10.1016/j.bmcl.2013.02.084
=,Papp,ucm/s,5.5,CCC1(C(=O)NC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)Cl)C(=O)N1)C, 10.1016/j.bmcl.2013.02.084
=,Papp,ucm/s,8.1,CCC1(C(=O)NC2=C(C=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)F)F)C(=O)N1C)C, 10.1016/j.bmcl.2013.02.084
=,Papp,ucm/s,3.3,CCC1(C(=O)NC2=C(C=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)F)F)C(=O)N1)C, 10.1016/j.bmcl.2013.02.084
=,Papp,ucm/s,20.0,CCC1(C(=O)N(C2=C(C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)Cl)C(=O)N1)C)C, 10.1016/j.bmcl.2013.02.084
=,Papp,ucm/s,1.5,CCC1(C(=O)NC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)OC)C(=O)N1)C, 10.1016/j.bmcl.2013.02.084
=,Papp,10'-6 cm/s,0.5,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN, 10.1016/j.bmc.2011.04.014
<,Papp,ucm/s,0.1,COC1=CC2=C(C=C1)C(=C(N(C2=O)O)O)C(=O)NCC3=CC=C(C=C3)F, 10.1021/jm500109z
=,Papp,ucm/s,1.1,C1CN(CC1O)C(=O)CC2=CC(=C(C=C2)C3=CC=C(C=C3)N4CCOC5=NC=NC(=C5C4=O)N)Cl, 10.1039/C2MD20231J
=,Papp,ucm/s,19.7,CC(=O)N(C)CC1=CC(=C(C=C1)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N)Cl, 10.1039/C2MD20231J
=,Papp,ucm/s,14.5,CC(=O)NCC1=CC(=C(C=C1)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N)Cl, 10.1039/C2MD20231J
=,Papp,ucm/s,18.8,CN(CC1=CC(=C(C=C1)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N)Cl)S(=O)(=O)C, 10.1039/C2MD20231J
=,Papp,ucm/s,11.3,CS(=O)(=O)NCC1=CC(=C(C=C1)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N)Cl, 10.1039/C2MD20231J
=,Papp,ucm/s,2.0,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=C(C=C(C=C4)CN5C=CC=NC5=O)Cl)N, 10.1039/C2MD20231J
=,Papp,ucm/s,6.4,C1CN(C(=O)C1O)CC2=CC(=C(C=C2)C3=CC=C(C=C3)N4CCOC5=NC=NC(=C5C4=O)N)Cl, 10.1039/C2MD20231J
=,Papp,ucm/s,0.2,CN(CC1=CC(=C(C=C1)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N)Cl)C(=O)CN, 10.1039/C2MD20231J
=,Papp,ucm/s,0.3,CN(CC1=CC(=C(C=C1)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N)Cl)C(=O)CCN, 10.1039/C2MD20231J
=,Papp,ucm/s,0.2,CN(CC1=CC(=C(C=C1)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N)Cl)C(=O)CCCN, 10.1039/C2MD20231J
=,Papp,ucm/s,32.5,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=CC=CC=C4Cl)N, 10.1039/C2MD20231J
=,Papp,ucm/s,48.2,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=C(C=C(C=C4)C#N)Cl)N, 10.1039/C2MD20231J
=,Papp,ucm/s,16.6,CC1=CC(=C(C=C1)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N)Cl, 10.1039/C2MD20231J
=,Papp,ucm/s,16.8,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=C(C=C(C=C4)CO)Cl)N, 10.1039/C2MD20231J
=,Papp,ucm/s,54.8,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=CC=CC(=C4Cl)C#N)N, 10.1039/C2MD20231J
=,Papp,ucm/s,16.2,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=C(C=CC(=C4)Cl)Cl)N, 10.1039/C2MD20231J
>,Papp,ucm/s,10.0,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=CC=CC=C4)N, 10.1039/C2MD20231J
>,Papp,ucm/s,10.0,CC1=CC=CC=C1C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N, 10.1039/C2MD20231J
>,Papp,ucm/s,10.0,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=C(C=CC=C4F)F)N, 10.1039/C2MD20231J
>,Papp,ucm/s,10.0,C1COC2=NC=NC(=C2C(=O)N1C3=CC(=C(C=C3)C4=CC=CC=C4Cl)F)N, 10.1039/C2MD20231J
>,Papp,ucm/s,10.0,CC1=C(C(=CC=C1)Cl)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N, 10.1039/C2MD20231J
>,Papp,ucm/s,10.0,C1COC2=NC=NC(=C2C(=O)N1C3=CC(=C(C=C3)C4=C(C=CC=C4F)F)F)N, 10.1039/C2MD20231J
>,Papp,ucm/s,10.0,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=C(C=CC=N4)Cl)N, 10.1039/C2MD20231J
>,Papp,ucm/s,10.0,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=C(C=CC=C4Cl)C#N)N, 10.1039/C2MD20231J
>,Papp,ucm/s,10.0,C1COC2=NC=NC(=C2C(=O)N1C3=CC=C(C=C3)C4=CC=CC=C4F)N, 10.1039/C2MD20231J
=,Papp,ucm/s,2.7,CC1=C(C2=C(N1C)C=CC(=C2)NC3=NC=CC(=N3)N4C=C(C(=N4)C)CN5CC(C5)O)Cl, 10.1016/j.bmcl.2015.09.011
=,Papp,ucm/s,6.2,CC1=C(C2=C(N1C)C=CC(=C2)NC3=NC=CC(=N3)N4C=C(C(=N4)C)CN5CCC(C5)O)Cl, 10.1016/j.bmcl.2015.09.011
=,Papp,ucm/s,6.2,CC1=C(N(C2=C1C=C(C=C2)NC3=NC=CC(=N3)N4C=C(C(=N4)C)CN5CC(C5)O)C)C, 10.1016/j.bmcl.2015.09.011
=,Papp,ucm/s,33.0,C1CC(CCC1C(=O)O)OC2=CC(=C(C=C2)NC(=O)C3=NN=C(O3)NC4=CC(=C(C=C4F)F)F)F, 10.1039/C2MD20187A
=,Papp,ucm/s,16.0,CC(C)(C)CC(C1=C(C=C(C=C1)CC(=O)O)C2=CC=C(C=C2)C(F)(F)F)N3CCC(CC3)C(F)(F)F, 10.1016/j.bmcl.2011.10.047
=,Papp,ucm/s,1.0,CCCC(=O)C1=C(N=C(C(=C1)C#N)N2CCC(CC2)C(=O)NS(=O)(=O)C(C)C3=CC=CC=C3)C, 10.1016/j.bmcl.2014.04.001
=,Papp,ucm/s,5.2,CCCC(=O)C1=C(N=C(C(=C1)C#N)N2CCC(CC2)C(=O)NS(=O)(=O)C3(CC3)C4=CC=CC=C4)C, 10.1016/j.bmcl.2014.04.001
=,Papp,ucm/s,0.4,CCCC(=O)C1=C(N=C(C(=C1)C#N)N2CCC(CC2)C(=O)NS(=O)(=O)CC3=CC=CC=C3Cl)C, 10.1016/j.bmcl.2014.04.001
=,Papp,ucm/s,0.7,CCCC(=O)C1=C(N=C(C(=C1)C#N)N2CCC(CC2)C(=O)NS(=O)(=O)CC3=CC(=C(C=C3)C)F)C, 10.1016/j.bmcl.2014.04.001
=,Papp,ucm/s,0.3,CCCC(=O)C1=C(N=C(C(=C1)C#N)N2CCC(CC2)C(=O)NS(=O)(=O)CC3=C(C=C(C=C3)F)F)C, 10.1016/j.bmcl.2014.04.001
=,Papp,ucm/s,1.4,CCCC(=O)C1=C(N=C(C(=C1)C#N)N2CCC(CC2)C(=O)NS(=O)(=O)CC3=CC=C(C=C3)C)C, 10.1016/j.bmcl.2014.04.001
=,Papp,ucm/s,0.4,CCCC(=O)C1=C(N=C(C(=C1)C#N)N2CCC(CC2)C(=O)NS(=O)(=O)CC3=CC=C(C=C3)Cl)C, 10.1016/j.bmcl.2014.04.001
=,Papp,ucm/s,0.3,CCCC(=O)C1=C(N=C(C(=C1)C#N)N2CCC(CC2)C(=O)NS(=O)(=O)CC3=CC=CC=C3)C, 10.1016/j.bmcl.2014.04.001
=,Papp,10'6cm/s,6.8,CC1=NC2=C(C=C(C=C2)NCC3=CC(=CC=C3)C(F)(F)F)N(C1=O)CCNC(=O)CO, 10.1016/j.bmcl.2009.06.017
=,Papp,10'-6 cm/s,1.6,CS(=O)(=O)NC1=CC2=C(C=C1)NC(=NS2(=O)=O)C3=C(C4CCCC4N(C3=O)CC5=CC=C(C=C5)F)O, 10.1016/j.bmcl.2009.09.051
=,Papp,10'-6 cm/s,2.9,CC(C)CCC1(CN(C(=O)C(=C1O)C2=NS(=O)(=O)C3=C(N2)C=CC(=C3)NS(=O)(=O)C)C4CCC4)C, 10.1016/j.bmcl.2009.09.051
=,Papp,ucm/s,21.6,CCN1C2=C(C=CC(=C2)C(=O)NCC3=CC=C(C=C3)OC)S(=O)C4=CC=CC=C4C1=O, 10.1021/jm500126s
=,Papp,ucm/s,18.8,CN1C2=C(C=CC(=C2)C(=O)NCCC3=CC=CS3)S(=O)C4=CC=CC=C4C1=O, 10.1021/jm500126s
=,Papp,10'-6 cm/s,26.5,CS(=O)(=O)N(CCN1CCOCC1)C2=CC=C(C=C2)NC3=NC=C4C=NN(C4=N3)C5CCCCCC5, 10.1016/j.bmcl.2011.06.129
=,Papp,10'-6 cm/s,20.1,CS(=O)(=O)NC1=NC=C(C=C1)NC2=NC=C3C=NN(C3=N2)C4CCCCCC4, 10.1016/j.bmcl.2011.06.129
=,Papp,10'-6 cm/s,5.1,C1CC1(C2=CC=C(C=C2)Cl)C3=C(C(=C4C=CC=C(C4=N3)C(F)(F)F)C(=O)O)O, 10.1021/jm9013696
=,Papp,10'6cm/s,7.8,C1C=C(C(=O)N1CC2=CC=C(C=C2)F)CCC(=O)NO, 10.1021/jm3009376
=,Papp,10'-6 cm/s,23.0,CNC1CCN(C1)C2=NC(=NC3=C2OC4=C3C=C(C=N4)Cl)N, 10.1016/j.bmcl.2011.08.014
=,Papp,ucm/s,0.12,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)N)N, 10.1021/jm400209h
=,Papp,ucm/s,0.58,CC1=CC=CC=C1CC(C(=O)N)NC(=O)C(CC2=CC=CC=C2)N, 10.1021/jm400209h
=,Papp,ucm/s,9.0,CN(C(CC1=CC=CC=C1)C(=O)N)C(=O)C(CC2=CC=CC=C2)N, 10.1021/jm400209h
=,Papp,ucm/s,2.2,CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)N, 10.1021/jm400209h
=,Papp,ucm/s,1.5,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC(=CC=C2)F)C(=O)N)N, 10.1021/jm400209h
=,Papp,ucm/s,0.76,C1CNC(C1C2=CC=CC=C2)C(=O)NC(CC3=CC=CC=C3)C(=O)N, 10.1021/jm400209h
=,Papp,ucm/s,3.6,C1CN(C(C1C2=CC=CC=C2)C(=O)N)C(=O)C(CC3=CC=CC=C3)N, 10.1021/jm400209h
=,Papp,ucm/s,18.4,CC(CC1=CC=CC=C1)(C(=O)NC(CC2=CC=CC=C2)C(=O)N)N, 10.1021/jm400209h
=,Papp,ucm/s,4.4,CC(C1=CC=CC=C1)C(C(=O)N)NC(=O)C(CC2=CC=CC=C2)N, 10.1021/jm400209h
=,Papp,ucm/s,0.19,C1=CC=C(C=C1)CCC(C(=O)N)NC(=O)C(CC2=CC=CC=C2)N, 10.1021/jm400209h
=,Papp,ucm/s,20.4,CC(CC1=CC=CC=C1)(C(=O)N)NC(=O)C(CC2=CC=CC=C2)N, 10.1021/jm400209h
=,Papp,ucm/s,0.54,C1CNC(C1C2=CC=CC=C2)C(=O)NC(CC3=CC=CC=C3)C(=O)N, 10.1021/jm400209h
=,Papp,ucm/s,1.2,CC(C1=CC=CC=C1)C(C(=O)N)NC(=O)C(CC2=CC=CC=C2)N, 10.1021/jm400209h
=,Papp,ucm/s,0.58,C1CN(C(C1C2=CC=CC=C2)C(=O)N)C(=O)C(CC3=CC=CC=C3)N, 10.1021/jm400209h
=,Papp,ucm/s,13.9,CNC(CC1=CC=CC=C1)C(=O)NC(CC2=CC=CC=C2)C(=O)N, 10.1021/jm400209h
=,Papp,10'-6 cm/s,16.0,CC(C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)N3CCC(C3)OC4=CC=CC=C4, 10.1021/jm200884j
=,Papp,ucm/s,66.0,CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O, 10.1016/j.bmc.2012.10.049
=,Papp,ucm/s,38.0,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4CCCCC4, 10.1016/j.bmc.2012.10.049
=,Papp,ucm/s,5.0,CN1C=C(N=N1)C2=CC3=C(C=C2)N(C=C3C4CCN(CC4)CCN5CCNC5=O)C6=CC=C(C=C6)F, 10.1016/j.bmc.2012.10.049
=,Papp,ucm/s,12.0,CN1N=C(N=N1)C2=CC3=C(C=C2)N(C=C3C4CCN(CC4)CCN5CCNC5=O)C6=CC=C(C=C6)F, 10.1016/j.bmc.2012.10.049
=,Papp,ucm/s,62.3,CC1=CC(=NC(=N1)N2CC3CN(CC3C2)C(=O)C4=C(C(=CC=C4)F)N5N=CC=N5)C, 10.1021/acs.jmedchem.5b00742
=,Papp,ucm/s,58.1,CC1=CC(=NC(=N1)N2CC3CN(CC3C2)C(=O)C4=C(C=C(C=C4)F)N5N=CC=N5)C, 10.1021/acs.jmedchem.5b00742
=,Papp,ucm/s,64.1,CC1=CC(=NC(=N1)N2CC3CN(CC3C2)C(=O)C4=C(C=CC=C4F)N5N=CC=N5)C, 10.1021/acs.jmedchem.5b00742
=,Papp,ucm/s,7.34,CC(C1=CC=C(C=C1)Cl)N2C(C(=O)N(C3=C(C2=O)C=C(C=C3)I)CCCCC(=O)O)C4=CC=C(C=C4)Cl, 10.1016/j.bmcl.2006.03.055
=,Papp,ucm/s,19.9,CC#CC1=CC2=C(C=C1)N(C(=O)C(N(C2=O)C(C)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)CCCCC(=O)O, 10.1016/j.bmcl.2006.03.055
=,Papp,ucm/s,10.3,CC(C1=CC=C(C=C1)Cl)N2C(C(=O)N(C3=C(C2=O)C=C(C=C3)I)CCCCC(=O)O)C4=CC=C(C=C4)C(F)(F)F, 10.1016/j.bmcl.2006.03.055
=,Papp,ucm/s,20.9,CC(C1=CC=C(C=C1)Cl)N2C(C(=O)N(C3=C(C2=O)C=C(C=C3)C#C)CCCCC(=O)O)C4=CC=C(C=C4)Cl, 10.1016/j.bmcl.2006.03.055
=,Papp,ucm/s,0.1,CC(C)(C)NCC(COC1=CC=C(C=C1)NC(=O)NC2CCCCC2)O, 10.1021/jm401838x
=,Papp,ucm/s,46.8,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O, 10.1021/jm401838x
=,Papp,ucm/s,0.5,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C, 10.1021/jm401838x
=,Papp,ucm/s,30.3,C1=CC(=CC(=C1)Cl)CCNCCC2=CC3=C(C=C2)C=CC(=N3)N.Cl.Cl.Cl, 10.1021/jm401838x
=,Papp,ucm/s,27.3,C1=CC(=CC(=C1)Cl)CNCCC2=CC=C(C=C2)N=C(C3=CC=CS3)N.Cl.Cl.Cl, 10.1021/jm401838x
=,Papp,ucm/s,16.9,C1=CC(=CC(=C1)F)CCNCCC2=CC3=C(C=C2)C=CC(=N3)N.Cl.Cl, 10.1021/jm401838x
=,Papp,ucm/s,6.0,CC1=C(C=C(C=C1)C(=O)NC2CC2)N3C=NC4=C(C3=O)C=C(C=C4)N5CCN(CC5)C, 10.1016/j.bmcl.2012.04.116
=,Papp,ucm/s,21.7,C1C(C1C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C3CC(=O)CC(=O)C3, 10.1021/ml3000963
=,Papp,ucm/s,24.1,CC(C1CC(=O)CC(=O)C1)OC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F, 10.1021/ml3000963
=,Papp,ucm/s,1.56,C1COCCN1C2=NC(=CC(=N2)NC3=CC4=CC=CC=C4N=C3)C5=CN=C(C=C5C(F)(F)F)N, 10.1021/ml200156t
=,Papp,ucm/s,6.0,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(NN=C3)C4=C(C=CC(=C4)F)F, 10.1016/j.bmcl.2006.05.056
=,Papp,ucm/s,41.0,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(ON=C3)C4=C(C=CC(=C4)F)F, 10.1016/j.bmcl.2006.05.056
=,Papp,ucm/s,1.0,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(NC=N3)C4=C(C=CC(=C4)F)F, 10.1016/j.bmcl.2006.05.056
=,Papp,ucm/s,43.0,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(N=CO3)C4=C(C=CC(=C4)F)F, 10.1016/j.bmcl.2006.05.056
=,Papp,10'-6 cm/s,20.3,CC(CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NN4C(=CC=C4C5=CC=CC=C5N(C)S(=O)(=O)C)C=N3)OC)O, 10.1021/jm200758k
=,Papp,10'-6 cm/s,9.2,C1C(=O)N(C(=O)N(C1=O)CCCCC2=CC=CC=C2)CCCCC3=CC=CC=C3, 10.1021/jm101549k
=,Papp,10'-6 cm/s,66.3,C1C(=O)N(C(=O)N(C1=O)CCC2=CC(=CC=C2)F)CCC3=CC(=CC=C3)F, 10.1021/jm101549k
=,Papp,10'-6 cm/s,73.4,C1C(=O)N(C(=O)N(C1=O)CCC2=CC=CC=C2)CCC3=CC=CC=C3, 10.1021/jm101549k
=,Papp,10'-6 cm/s,5.5,COC1=CC=CC2=C1C(=CN2CC3=CC=C(C=C3)F)C(=CC(=O)C(=O)O)O, 10.1128/aac.00210-08
=,Papp,ucm/s,24.8,C1CCN(C1)CCOC2=C3COCC=CCOCC4=CC=C(O4)C5=NC(=NC=C5)NC(=C3)C=C2, 10.1021/jm201454n
=,Papp,10'-6 cm/s,1.88,C1CNCCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C6=C(C5)C=NN6, 10.1016/j.bmcl.2010.12.038
=,Papp,10'-6 cm/s,11.36,C1CNCC(C1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C6=C(C5)C=NN6)F, 10.1016/j.bmcl.2010.12.038
=,Papp,ucm/s,0.08,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCCN4N=C(N=N4)C5CC5)C=C2, 10.1016/j.bmcl.2012.05.121
=,Papp,ucm/s,0.54,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCC(=O)N(C)C)C=C2, 10.1016/j.bmcl.2012.05.121
=,Papp,ucm/s,0.12,CC(C)(C)NC(=O)NC1=NC(=C(N(C1=O)CC(=O)NC2=CC=CC=C2C(=O)NS(=O)(=O)C3=CC=C(C=C3)C(F)(F)F)CCC4CCCCC4)Cl, 10.1021/jm301887f
=,Papp,ucm/s,0.04,CCCCCC1=C(N=C(C(=O)N1CC(=O)NC2=CC=CC=C2C(=O)NS(=O)(=O)C3=CC=C(C=C3)C(F)(F)F)NC(=O)NC(C)(C)C)Cl, 10.1021/jm301887f
=,Papp,ucm/s,0.3,CC(C)(C)NC(=O)NC1=NC(=C(N(C1=O)CC(=O)NC2=CC=CC=C2C(=O)NS(=O)(=O)C3=CC=C(C=C3)C(F)(F)F)CCC4=CC=CC=C4)Cl, 10.1021/jm301887f
=,Papp,ucm/s,1.1,CC1=C(N=C(C(=O)N1C(C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C(=O)NS(=O)(=O)C4=CC=C(C=C4)C(F)(F)F)NC(=O)NC(C)(C)C)Cl, 10.1021/jm301887f
=,Papp,ucm/s,7.0,CC(C)(C)NC(=O)NC1=NC(=C(N(C1=O)CC(=O)NC2=CC=CC=C2C(=O)NS(=O)(=O)C3=CC=C(C=C3)C(F)(F)F)C4=CC=C(C=C4)C5=CN=CC=C5)Cl, 10.1021/jm301887f
=,Papp,ucm/s,4.0,CC(C)(C)NC(=O)NC1=NC(=C(N(C1=O)CC(=O)NC2=CC=CC=C2C(=O)NS(=O)(=O)C3=CC=C(C=C3)C(F)(F)F)COCC4=CC=CC=C4)Cl, 10.1021/jm301887f
=,Papp,10^-6 cm/s,0.4,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O, 10.1016/j.bmcl.2008.04.066
=,Papp,10^-6 cm/s,10.0,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O, 10.1016/j.bmcl.2008.04.066
=,Papp,10^-6 cm/s,0.03,CC(C)CCN1C(=O)C(=C(C(=N1)C2=CC=CS2)O)C3=NS(=O)(=O)C4=C(N3)C=CC(=C4)NS(=O)(=O)C, 10.1016/j.bmcl.2008.04.066
=,Papp,10^-6 cm/s,11.0,CC(C)CCN1C(=O)C(=C2NC3=CC=CC=C3S(=O)(=O)N2)C(=O)C4=CC=CN41, 10.1016/j.bmcl.2008.04.066
=,Papp,10^-6 cm/s,0.1,CS(=O)(=O)NC1=CC2=C(C=C1)NC(=C3C(=O)C4=CC=CN4N(C3=O)CC5=CC=C(C=C5)F)NS2(=O)=O, 10.1016/j.bmcl.2008.04.066
=,Papp,10^-6 cm/s,0.7,CC(C)(C)CCN1C(=O)C(=C2NC3=C(C=C(C=C3)NS(=O)(=O)C)S(=O)(=O)N2)C(=O)C4=CC=CN41, 10.1016/j.bmcl.2008.04.066
=,Papp,10^-6 cm/s,0.8,CC(C)CCN1C(=O)C(=C2NC3=C(C=C(C=C3)NS(=O)(=O)C4CC4)S(=O)(=O)N2)C(=O)C5=CC=CN51, 10.1016/j.bmcl.2008.04.066
=,Papp,10^-6 cm/s,4.3,CC(C)CCN1C(=O)C(=C2NC3=C(C=C(C=C3)N(C)S(=O)(=O)C)S(=O)(=O)N2)C(=O)C4=CC=CN41, 10.1016/j.bmcl.2008.04.066
=,Papp,10^-6 cm/s,0.2,CC(C)CCN1C(=O)C(=C2NC3=C(C=C(C=C3)NS(=O)(=O)C)S(=O)(=O)N2)C(=O)C4=CC=CN41, 10.1016/j.bmcl.2008.04.066
=,Papp,10^-6 cm/s,0.9,CN(C1=CC2=C(C=C1)NC(=C3C(=O)C4=CC=CN4N(C3=O)CC5=CC=C(C=C5)F)NS2(=O)=O)S(=O)(=O)C, 10.1016/j.bmcl.2008.04.066
=,Papp,ucm/s,1.77,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,48.35,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,5.15,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,9.03,CC1=NC2=CC=CC=C2N1C, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,8.14,CN1C2=CC=CC=C2NC1=S, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,7.12,CN1C2=CC=CC=C2N=C1SC, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,6.92,CN1C2=C(C=C(C=C2)Cl)NC1=S, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,7.59,CN1C2=C(C=C(C=C2)Cl)N=C1SC, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,7.8,CC1=NC2=C(N1C)C=C(C=C2)Cl, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,14.1,CN1C2=C(C=CC(=C2)Cl)NC1=S, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,7.77,CN1C2=C(C=CC(=C2)Cl)N=C1SC, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,7.98,CC1=NC2=CC(=C(C=C2N1C)Cl)Cl, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,3.14,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,15.37,CCN(CC)C(=O)COC(=O)C1=CC2=C(C=C1)N=C(N2C)C(F)(F)F, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,5.21,CN1C2=C(C=C(C=C2)Cl)N=C1N, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,14.58,CNC(=O)C1=CC2=C(C=C1)N=C(N2C)C(F)(F)F, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,39.25,CN1C2=C(C=CC(=C2)C(=O)OC)N=C1C(F)(F)F, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,5.09,CN1C2=C(C=CC(=C2)C(=O)O)N=C1C(F)(F)F, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,32.69,COC(=O)C1=CC2=C(C=C1)N=C(N2)C(F)(F)F, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,26.66,CN1C2=C(C=C(C=C2)C(=O)OC)N=C1C(F)(F)F, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,21.94,CCN(CC)C(=O)COC(=O)C1=CC2=C(C=C1)N(C(=N2)C(F)(F)F)C, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,0.57,C1=CC2=C(C=C1C(=O)O)NC(=N2)C(F)(F)F, 10.1016/j.ejmech.2012.03.014
=,Papp,ucm/s,9.83,CN1C2=C(C=C(C=C2)C(=O)O)N=C1C(F)(F)F, 10.1016/j.ejmech.2012.03.014
=,Papp,10^-6 cm/s,0.3,C1C(C(=O)N(C2=CC=CC=C21)CC(=O)O)NC(=O)C3=CC4=C(N3)C(=C(S4)Cl)Cl, 10.1016/j.bmcl.2006.10.037
=,Papp,10^-6 cm/s,12.0,C1C(C(=O)N(C2=CC=CC=C21)CC(=O)N)NC(=O)C3=CC4=C(N3)SC(=C4)Cl, 10.1016/j.bmcl.2006.10.037
=,Papp,10^-6 cm/s,4.0,C1C(C(=O)N(C2=CC=CC=C21)CC(=O)NCCO)NC(=O)C3=CC4=C(N3)SC(=C4)Cl, 10.1016/j.bmcl.2006.10.037
=,Papp,10^-6 cm/s,17.0,C1C(C(=O)N(C2=CC=CC=C21)CC(CO)CO)NC(=O)C3=CC4=C(N3)SC(=C4)Cl, 10.1016/j.bmcl.2006.10.037
=,Papp,10^-6 cm/s,29.0,C1C(C(=O)N(C2=CC=CC=C21)CC(CO)O)NC(=O)C3=CC4=C(N3)SC(=C4)Cl, 10.1016/j.bmcl.2006.10.037
