std_smiles,std_relation,human_VDss_L/kg,inchi_key
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,=,5.0,HHJUWIANJFBDHT-KOTLKJBCSA-N
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,=,2.4,OGWKCGZFUXNPDA-XQKSVPLYSA-N
CC[N+](C)(C)c1cccc(O)c1,=,1.1,VWLHWLSRQJQWRG-UHFFFAOYSA-O
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,=,0.27,OZLPUNFFCJDMJD-UHFFFAOYSA-N
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)[C@@H]1C,=,1.87,ZYEPZINLLPPBMI-SFHVURJKSA-N
CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1,=,0.65,OQGWJZOWLHWFME-UHFFFAOYSA-N
CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,=,1.32,VFUXSYAXEKYYMB-UHFFFAOYSA-N
CCc1c2c(nc3ccc(OC(=O)CCC(=O)Oc4c(C)c(C)c5c(c4C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O5)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,=,0.15,KRHZRBUSQSYTTP-PTXGIJCNSA-N
CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,=,19.4,QZZUEBNBZAPZLX-QFIPXVFZSA-N
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,=,6.35,KDGFLJKFZUIJMX-UHFFFAOYSA-N
CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,=,0.63,VWVKUNOPTJGDOB-BDHVOXNPSA-N
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,=,1.7,SSEBTPPFLLCUMN-UHFFFAOYSA-N
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,=,0.32,PIMQWRZWLQKKBJ-SFHVURJKSA-N
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,=,0.43,WKSAUQYGYAYLPV-UHFFFAOYSA-N
CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O,=,3.1,YZOQZEXYFLXNKA-UHFFFAOYSA-N
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,=,0.51,VRBKIVRKKCLPHA-UHFFFAOYSA-N
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,=,1.88,OGJPXUAPXNRGGI-UHFFFAOYSA-N
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,=,2.0,IDYZIJYBMGIQMJ-UHFFFAOYSA-N
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN[C@@H](C)C3)c(F)c21,=,2.04,ZEKZLJVOYLTDKK-VIFPVBQESA-N
CCn1cc(C(=O)O)c(=O)c2ccc(N3CCNCC3)cc21,=,2.0,GHRVKTJOLCCNCJ-UHFFFAOYSA-N
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,=,0.88,JOHZPMXAZQZXHR-UHFFFAOYSA-N
CCn1cnc(C(=O)NC)c1C(=O)NC,=,0.73,RYRFAMRQBZNEPX-UHFFFAOYSA-N
CN(/N=C/c1ccccc1[N+](=O)[O-])C(c1ccccc1[N+](=O)[O-])N(C)/N=C/c1ccccc1[N+](=O)[O-],=,0.33,LLMRAEGWKAYSSZ-FEZYOMQXSA-N
CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)N[C@H](CO)[C@H](O)CO)c(I)c(C(=O)N[C@H](CO)[C@H](O)CO)c1I)c1c(I)c(C(=O)N[C@H](CO)[C@H](O)CO)c(I)c(C(=O)N[C@H](CO)[C@H](O)CO)c1I,=,0.23,XUHXFSYUBXNTHU-IMECAPTFSA-N
CN(C(=O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,=,0.23,NJKDOADNQSYQEV-YUMQZZPRSA-N
CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCCC1,=,1.1,SYHJZCCNQDFHJQ-RTBURBONSA-N
CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,=,0.21,SGOOQMRIPALTEL-UHFFFAOYSA-N
CN(C)C(=N)NC(=N)N,=,0.64,XZWYZXLIPXDOLR-UHFFFAOYSA-N
CN(C)C(=O)CCS[C@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,=,0.11,AXUZQJFHDNNPFG-LHAVAQOQSA-N
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,=,1.6,ANZXOIAKUNOVQU-UHFFFAOYSA-N
CN(C)C(=O)Oc1ccc[n+](C)c1,=,1.1,RVOLLAQWKVFTGE-UHFFFAOYSA-N
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,=,0.74,ALWKGYPQUAPLQC-UHFFFAOYSA-N
CN(C)C/C=C(\c1ccc(Br)cc1)c1cccnc1,=,6.8,OYPPVKRFBIWMSX-CXUHLZMHSA-N
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,=,1.2,NWXMGUDVXFXRIG-UHFFFAOYSA-N
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,=,2.39,DWZAEMINVBZMHQ-UHFFFAOYSA-N
CN(C)CC(Oc1ccccc1)Oc1ccccc1,=,2.8,QNMGHBMGNRQPNL-UHFFFAOYSA-N
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,=,13.7,WSPOMRSOLSGNFJ-AUWJEWJLSA-N
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,=,12.0,ODQWQRRAPPTVAG-GZTJUZNOSA-N
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,=,3.3,SOYKEARSMXGVTM-UHFFFAOYSA-N
CN(C)CCC1=C(Cc2cccnn2)c2ccc(F)cc2C1,=,1.11,YVEWHDHDFNFTCD-UHFFFAOYSA-N
CN(C)CCC=C1c2ccccc2CCc2ccccc21,=,8.7,KRMDCWKBEZIMAB-UHFFFAOYSA-N
CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21,=,6.6,ROTCPJFWLNDKHU-UHFFFAOYSA-N
CN(C)CCCN1c2ccccc2Sc2ccccc21,=,8.1,ZGUGWUXLJSTTMA-UHFFFAOYSA-N
CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)COc1cccc2ccccc12,=,0.45,AUGCSOFQTDKPSO-RGVLZGJSSA-N
CN(C)CCCO[C@H]1[C@@H]([C@H](O)CO)O[C@@H]2OC(C)(C)O[C@H]12,=,1.04,YXBQLONCIPUQKO-UJPOAAIJSA-N
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,=,1.53,CNBGNNVCVSKAQZ-UHFFFAOYSA-N
CN(C)CCC[N+]1([O-])c2ccccc2CCc2ccccc21,=,1.9,CADMPLPEJHVVFU-UHFFFAOYSA-N
CN(C)CCN(Cc1cccs1)c1ccccn1,=,3.3,HNJJXZKZRAWDPF-UHFFFAOYSA-N
CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,=,7.33,UPALIKSFLSVKIS-UHFFFAOYSA-N
CN(C)CCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,=,11.3,XXVLKDRPHSFIIB-UHFFFAOYSA-N
CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12,=,3.41,XBGNERSKEKDZDS-UHFFFAOYSA-N
CN(C)CCNc1ccc2c3c(nn2CCNCCO)-c2cnccc2C(=O)c13,=,57.0,ZHAKYGFJVGCOAE-UHFFFAOYSA-N
CN(C)CCOC(c1ccccc1)c1ccccc1,=,6.5,ZZVUWRFHKOJYTH-UHFFFAOYSA-N
CN(C)CCO[C@]1(c2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C,=,7.7,QOBGWWQAMAPULA-RLLQIKCJSA-N
CN(C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1,=,3.3,SOYKEARSMXGVTM-OAHLLOKOSA-N
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,=,1.8,ULSDMUVEXKOYBU-ZDUSSCGKSA-N
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,=,1.9,ULFRLSNUDGIQQP-UHFFFAOYSA-N
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,=,0.26,QYQDKDWGWDOFFU-IUODEOHRSA-N
CN(C)C[C@H](c1ccc(O)cc1)C1(O)CCCCC1,=,3.5,KYYIDSXMWOZKMP-OAHLLOKOSA-N
CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12,=,2.6,MAUCONCHVWBMHK-UHFFFAOYSA-N
CN(C)Cc1nc(CSCCN(C)/C(N)=C/[N+](=O)[O-])cs1,=,1.0,NRFDOJHZMQJSKN-IZZDOVSWSA-N
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,=,0.98,GJSLOMWRLALDCT-UHFFFAOYSA-N
CN(C)N=Nc1ccc(C(=O)O)cc1,=,0.25,GUAZPUYTLMUTMA-UHFFFAOYSA-N
CN(C)N=Nc1nc[nH]c1C(N)=O,=,1.2,FDKXTQMXEQVLRF-UHFFFAOYSA-N
CN(C)NN=C1N=CN=C1C(N)=O,=,1.2,OMJKFYKNWZZKTK-UHFFFAOYSA-N
CN(C)[C@@H](c1cccc(O)c1)[C@H]1CCCC[C@H]1O,=,,UVTLONZTPXCUPU-ZNMIVQPWSA-N
CN(C)[C@@H]1C(=O)/C(=C(/N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,=,1.3,HXPZLYXFFSKHJA-GNCUHUTISA-N
CN(C)[C@@H]1C(=O)/C(=C(/O)NCN2CCCC2)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,=,0.54,YHDPWEWZPGTMMU-DLPVWNROSA-N
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)C3C[C@@H]12,=,0.9,WKZUQOQLOHMCQC-AQLRPVJISA-N
CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,=,0.54,HMEYVGGHISAPJR-IAHYZSEUSA-N
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,=,2.3,HLFSMUUOKPBTSM-ISIOAQNYSA-N
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,=,1.3,FMTDIUIBLCQGJB-SEYHBJAFSA-N
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,=,0.9,CYDMQBQPVICBEU-XRNKAMNCSA-N
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,=,1.2,OFVLGDICTFRJMM-WESIUVDSSA-N
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,=,1.7,IWVCMVBTMGNXQD-PXOLEDIWSA-N
CN(C)[C@@H]1C(O)=C(C(N)=O)C[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C(O)[C@@H]12,=,1.7,MIPLPHCHOSAKNB-DTNUDMNXSA-N
CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,=,2.7,JEECQCWWSTZDCK-IQZGDKDPSA-N
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,=,12.0,FPZLLRFZJZRHSY-HJYUBDRYSA-N
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)/C(=C(/N)O)C(=O)[C@@]3(O)C(=O)C1=C2O,=,1.6,CUJCFMVUUMIFDR-XVLNIUNCSA-N
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,=,1.6,DYKFCLLONBREIL-KVUCHLLUSA-N
CN(CC(=O)NO)C(=O)[C@@H]1CCCC[C@@H]1C(=O)O,=,1.0,QKIVRALZQSUWHH-SFYZADRCSA-N
CN(CC(N)=O)C(=O)N(CCCl)N=O,=,0.76,HYHJFNXFVPGMBI-UHFFFAOYSA-N
CN(CCC(=O)/C=C/c1ccc(O)cc1)CCc1ccc2c(c1)OCO2,=,2.13,JEJGJJSMKOHPTP-XBXARRHUSA-N
CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,=,1.0,AHZBEVXBKNYXPU-UHFFFAOYSA-N
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,=,0.2,YASAKCUCGLMORW-UHFFFAOYSA-N
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,=,3.3,IXTMWRCNAAVVAI-UHFFFAOYSA-N
CN(CCl)CCOC(c1ccccc1)c1ccc(Br)cc1,=,10.0,PCHAKXPKGKDBNP-UHFFFAOYSA-N
CN(c1nc2ccccc2s1)C1CCN(C[C@@H](O)COc2ccc(F)cc2)CC1,=,5.5,IGMKTIJBFUMVIN-GOSISDBHSA-N
CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)c(F)c2)CC1,=,2.6,OZFSWVOEXHGDES-INIZCTEOSA-N
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,=,0.38,PVLJETXTTWAYEW-UHFFFAOYSA-N
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,=,1.2,VMXUWOKSQNHOCA-UKTHLTGXSA-N
CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,=,1.0,SGXXNSQHWDMGGP-IZZDOVSWSA-N
CN/C(=N\C#N)NCC[S](C)c1[nH]cnc1C,=,1.2,PARMIMWCFHSUGD-UHFFFAOYSA-N
CN/C(=N\CCSCc1nc[nH]c1C)NC#N,=,1.2,AQIXAKUUQRKLND-UHFFFAOYSA-N
CN1C(=O)C(O)C[C@H]1c1cccnc1,=,0.85,XOKCJXZZNAUIQN-IENPIDJESA-N
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,=,1.6,FJIKWRGCXUCUIG-UHFFFAOYSA-N
CN1C(=O)CC[C@H]1c1cccnc1,=,1.1,UIKROCXWUNQSPJ-VIFPVBQESA-N
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,=,1.0,AAOVKJBEBIDNHE-UHFFFAOYSA-N
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,=,1.9,PPTYJKAXVCCBDU-UHFFFAOYSA-N
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,=,1.1,UYXAWHWODHRRMR-UHFFFAOYSA-N
CN1C(=O)[C@H](O)C[C@H]1c1cccnc1,=,0.85,XOKCJXZZNAUIQN-DTWKUNHWSA-N
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,=,0.19,LZNWYQJJBLGYLT-UHFFFAOYSA-N
CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,=,0.19,OTGJPAOGHQFBMI-UHFFFAOYSA-N
CN1C2CCC1CC(=C1c3ccccc3CSc3ccccc31)C2,=,11.85,JOQKFRLFXDPXHX-UHFFFAOYSA-N
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,=,4.3,WVLOADHCBXTIJK-UHFFFAOYSA-N
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,=,15.0,MBUVEWMHONZEQD-UHFFFAOYSA-N
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,=,1.6,PWVXXGRKLHYWKM-LJQANCHMSA-N
CN1CCC[C@H]1c1cccnc1,=,2.6,SNICXCGAKADSCV-JTQLQIEISA-N
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,=,1.3,GBBSUAFBMRNDJC-UHFFFAOYSA-N
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,=,16.5,UVKZSORBKUEBAZ-UHFFFAOYSA-N
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,=,1.6,QZUDBNBUXVUHMW-UHFFFAOYSA-N
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,=,1.71,RMHMFHUVIITRHF-UHFFFAOYSA-N
CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,=,13.0,MREBEPTUUMTTIA-PCLIKHOPSA-N
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,=,22.0,WIKYUJGCLQQFNW-UHFFFAOYSA-N
CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,=,15.31,PDOCBJADCWMDGL-UHFFFAOYSA-N
CN1CCN2c3ccccc3Cc3ccccc3[C@H]2C1,=,13.75,UEQUQVLFIPOEMF-GOSISDBHSA-N
CN1CCN2c3ncccc3Cc3ccccc3C2C1,=,4.2,RONZAEMNMFQXRA-UHFFFAOYSA-N
CN1CCOC(c2ccccc2)c2ccccc2C1,=,5.6,RGPDEAGGEXEMMM-UHFFFAOYSA-N
CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H](O)C1,=,1.5,BIIVYFLTOXDAOV-PXAZEXFGSA-N
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,=,1.5,BIIVYFLTOXDAOV-YVEFUNNKSA-N
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,=,11.5,JAQUASYNZVUNQP-USXIJHARSA-N
CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5,=,0.12,GNJCUHZOSOYIEC-VJXYMCLOSA-N
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,=,4.3,WVLOADHCBXTIJK-YNHQPCIGSA-N
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5,=,0.12,GNJCUHZOSOYIEC-GAROZEBRSA-N
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,=,1.6,VMWNQDUVQKEIOC-CYBMUJFWSA-N
CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,=,1.53,HGVDHZBSSITLCT-JLJPHGGASA-N
CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,=,23.0,VSWBSWWIRNCQIJ-HUUCEWRRSA-N
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,=,3.6,XCGSFFUVFURLIX-VFGNJEKYSA-N
CN1C[C@H](C(=O)N[C@]2(C)O[C@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,=,0.33,LUZRJRNZXALNLM-AVXQAASESA-N
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,=,0.57,WZHJKEUHNJHDLS-QTGUNEKASA-N
CN1Cc2c(N)cccc2C(c2ccccc2)C1,=,6.0,XXPANQJNYNUNES-UHFFFAOYSA-N
CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,=,3.7,MFWNKCLOYSRHCJ-BTTYYORXSA-N
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,=,3.3,RKUNBYITZUJHSG-SPUOUPEWSA-N
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,=,9.7,ZNRGQMMCGHDTEI-ITGUQSILSA-N
CN1[C@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,=,3.1,STECJAGHUSJQJN-AQGHMYMLSA-N
CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,=,3.1,STECJAGHUSJQJN-FWXGHANASA-N
CN1c2ccccc2[C@@H](NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,=,0.3,JICJBGPOMZQUBB-OAQYLSRUSA-N
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,=,1.2,VMXUWOKSQNHOCA-UHFFFAOYSA-N
CNC(=O)C(c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1,=,9.75,DKMACHNQISHMDN-BXXZMZEQSA-N
CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1,=,0.27,BHELIUBJHYAEDK-RFZBSDRVSA-N
CNC(=O)N(N(CCCl)S(C)(=O)=O)S(C)(=O)=O,=,0.88,PVCULFYROUOVGJ-UHFFFAOYSA-N
CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC,=,0.8,BWMMRMDCODVQBX-UHFFFAOYSA-N
CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@@H]1N2C,=,3.9,PIJVFDBKTWXHHD-UKRRQHHQSA-N
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,=,0.17,UXIGWFXRQKWHHA-UHFFFAOYSA-N
CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12,=,0.3,TWHSQQYCDVSBRK-UHFFFAOYSA-N
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,=,,RITAVMQDGBJQJZ-FMIVXFBMSA-N
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,=,0.94,LZPZPHGJDAGEJZ-AKAIJSEGSA-N
CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,=,0.33,CEAZRRDELHUEMR-URQXQFDESA-N
CNC1(c2ccccc2Cl)CCCCC1=O,=,2.9,YQEZLKZALYSWHR-UHFFFAOYSA-N
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+](O)C1,=,0.25,BUCORZSTKDOEKQ-UHFFFAOYSA-O
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,=,0.25,ANTSCNMPPGJYLG-UHFFFAOYSA-N
CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(O)C2O)OCC1(C)OC1OC(CN)C(O)C(O)C1O,=,0.32,WVUXLNQATJQHLA-UHFFFAOYSA-N
CNC1C(O)C([NH2+]C)C2OC3(O)C(=O)CC(C)OC3OC2C1O,=,0.13,UNFWWIHTNXNPBV-UHFFFAOYSA-O
CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,=,3.6,XPSQPHWEGNHMSK-UHFFFAOYSA-N
CNCCC=C1c2ccccc2CCc2ccccc21,=,22.0,PHVGLTMQBUFIQQ-UHFFFAOYSA-N
CNCCCC12CCC(c3ccccc31)c1ccccc12,=,45.0,QSLMDECMDJKHMQ-UHFFFAOYSA-N
CNCCCN1c2ccccc2CCc2ccccc21,=,15.0,HCYAFALTSJYZDH-UHFFFAOYSA-N
CNCC[C@@H](O)[C@@H]1C[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)CN1,=,0.22,PZLOCBSBEUDCPF-YJIVIRPOSA-N
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,=,0.85,VHGCDTVCOLNTBX-QGZVFWFLSA-N
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,=,,ZEUITGRIYCTCEM-KRWDZBQOSA-N
CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,=,0.15,DNYGXMICFMACRA-KTKITPFVSA-N
CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,=,18.8,FDXQKWSTUZCCTM-ZUIJCZDSSA-N
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,=,3.28,HMABYWSNWIZPAG-UHFFFAOYSA-N
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,=,2.4,AMKVXSZCKVJAGH-UHFFFAOYSA-N
CNS(=O)(=O)CCc1ccc2[nH]ccc2c1,=,2.4,PPXMUBLAPJLGNE-UHFFFAOYSA-N
